date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rating,away_rating,long,lat
2015-08-02,North Korea,Japan,2.0,1.0,EAFF Championship,Wuhan,China PR,True,1454,1770,30.5951051,114.2999353
2015-08-05,Japan,South Korea,1.0,1.0,EAFF Championship,Wuhan,China PR,True,1770,1734,30.5951051,114.2999353
2015-08-09,China,Japan,1.0,1.0,EAFF Championship,Wuhan,China PR,False,1596,1770,30.5951051,114.2999353
2015-08-09,South Korea,North Korea,0.0,0.0,EAFF Championship,Wuhan,China PR,True,1734,1454,30.5951051,114.2999353
2015-09-03,Australia,Bangladesh,5.0,0.0,FIFA World Cup qualification,Perth,Australia,False,1731,945,-31.9558964,115.8605801
2015-09-03,Azerbaijan,Croatia,0.0,0.0,UEFA Euro qualification,Baku,Azerbaijan,False,1415,1836,40.3755885,49.8328009
2015-09-03,Belgium,Bosnia and Herzegovina,3.0,1.0,UEFA Euro qualification,Brussels,Belgium,False,1912,1715,50.8465573,4.351697
2015-09-03,Cyprus,Wales,0.0,1.0,UEFA Euro qualification,Nicosia,Cyprus,False,1455,1671,35.1748976,33.3638568
2015-09-03,Iran,Guam,6.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,1738,813,35.6892523,51.3896004
2015-09-03,Japan,Cambodia,3.0,0.0,FIFA World Cup qualification,Saitama,Japan,False,1770,734,35.9754168,139.4160114
2015-09-03,South Korea,Laos,8.0,0.0,FIFA World Cup qualification,Hwaseong,South Korea,False,1734,827,37.1994653,126.8312632
2015-09-03,Netherlands,Iceland,0.0,1.0,UEFA Euro qualification,Amsterdam,Netherlands,False,2022,1676,52.3727598,4.8936041
2015-09-03,Qatar,Bhutan,15.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,1546,585,25.2856329,51.5264162
2015-09-03,Saudi Arabia,Timor-Leste,7.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,1482,700,21.5810088,39.1653612
2015-09-04,Denmark,Albania,0.0,0.0,UEFA Euro qualification,Copenhagen,Denmark,False,1759,1590,55.6867243,12.5700724
2015-09-04,Germany,Poland,3.0,1.0,UEFA Euro qualification,Frankfurt am Main,Germany,False,2127,1734,50.1106444,8.6820917
2015-09-04,Serbia,Armenia,2.0,0.0,UEFA Euro qualification,Novi Sad,Serbia,False,1719,1537,45.2551338,19.8451756
2015-09-05,Liberia,Tunisia,1.0,0.0,African Cup of Nations qualification,Monrovia,Liberia,False,1295,1569,6.328034,-10.797788
2015-09-05,Namibia,Senegal,0.0,2.0,African Cup of Nations qualification,Windhoek,Namibia,False,1388,1660,-22.5776104,17.0772739
2015-09-05,Rwanda,Ghana,0.0,1.0,African Cup of Nations qualification,Kigali,Rwanda,False,1387,1643,-1.950851,30.061507
2015-09-05,San Marino,England,0.0,6.0,UEFA Euro qualification,Serravalle,San Marino,False,886,1928,43.9699026,12.4802946
2015-09-05,São Tomé e Príncipe,Morocco,0.0,3.0,African Cup of Nations qualification,São Tomé,São Tomé and Príncipe,False,1078,1541,0.3389242,6.7313031
2015-09-05,Spain,Slovakia,2.0,0.0,UEFA Euro qualification,Oviedo,Spain,False,1953,1761,43.3604218,-5.8450534
2015-09-05,Switzerland,Slovenia,3.0,2.0,UEFA Euro qualification,Basel,Switzerland,False,1795,1645,47.5581077,7.5878261
2015-09-06,Cyprus,Belgium,0.0,1.0,UEFA Euro qualification,Nicosia,Cyprus,False,1455,1912,35.1748976,33.3638568
2015-09-06,Norway,Croatia,2.0,0.0,UEFA Euro qualification,Oslo,Norway,False,1615,1836,59.9133301,10.7389701
2015-09-06,Turkey,Netherlands,3.0,0.0,UEFA Euro qualification,Konya,Turkey,False,1704,2022,37.872734,32.4924376
2015-09-06,Wales,Israel,0.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,1671,1623,51.4816546,-3.1791934
2015-09-07,Albania,Portugal,0.0,1.0,UEFA Euro qualification,Elbasan,Albania,False,1590,1889,41.1105874,20.0794072
2015-09-07,Armenia,Denmark,0.0,0.0,UEFA Euro qualification,Yerevan,Armenia,False,1537,1759,40.1776245,44.5126174
2015-09-07,Poland,Gibraltar,8.0,1.0,UEFA Euro qualification,Warsaw,Poland,False,1734,1131,52.2337172,21.071432235636493
2015-09-07,Scotland,Germany,2.0,3.0,UEFA Euro qualification,Glasgow,Scotland,False,1728,2127,55.8609825,-4.2488787
2015-09-08,Afghanistan,Japan,0.0,6.0,FIFA World Cup qualification,Tehran,Iran,True,1093,1770,35.6892523,51.3896004
2015-09-08,England,Switzerland,2.0,0.0,UEFA Euro qualification,London,England,False,1928,1795,51.5073219,-0.1276474
2015-09-08,Hong Kong,Qatar,2.0,3.0,FIFA World Cup qualification,Kowloon,Hong Kong,False,1153,1546,22.3116452,114.1767885
2015-09-08,India,Iran,0.0,3.0,FIFA World Cup qualification,Bangalore,India,False,1072,1738,12.9767936,77.590082
2015-09-08,Lebanon,South Korea,0.0,3.0,FIFA World Cup qualification,Sidon,Lebanon,False,1407,1734,33.5618345,35.3780338
2015-09-08,Macedonia,Spain,0.0,1.0,UEFA Euro qualification,Skopje,North Macedonia,False,1465,1953,41.9960924,21.4316495
2015-09-08,Malaysia,Saudi Arabia,0.0,3.0,FIFA World Cup qualification,Shah Alam,Malaysia,False,1220,1482,3.0733644,101.5195149
2015-09-08,Tajikistan,Australia,0.0,3.0,FIFA World Cup qualification,Dushanbe,Tajikistan,False,1266,1731,38.5425835,68.81521423589763
2015-10-08,Albania,Serbia,0.0,2.0,UEFA Euro qualification,Elbasan,Albania,False,1590,1719,41.1105874,20.0794072
2015-10-08,Argentina,Ecuador,0.0,2.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2056,1833,-34.6075682,-58.4370894
2015-10-08,Bolivia,Uruguay,0.0,2.0,FIFA World Cup qualification,La Paz,Bolivia,False,1628,1912,-16.4955455,-68.1336229
2015-10-08,Chile,Brazil,2.0,0.0,FIFA World Cup qualification,Santiago,Chile,False,1936,2065,9.8694792,-83.7980749
2015-10-08,Ireland,Germany,1.0,0.0,UEFA Euro qualification,Dublin,Republic of Ireland,False,1726,2127,53.3498006,-6.2602964
2015-10-08,Jordan,Australia,2.0,0.0,FIFA World Cup qualification,Amman,Jordan,False,1478,1731,31.9515694,35.9239625
2015-10-08,Kuwait,South Korea,0.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,False,1445,1734,29.3796532,47.9734174
2015-10-08,Oman,Iran,1.0,1.0,FIFA World Cup qualification,Muscat,Oman,False,1517,1738,23.61515,58.5912467
2015-10-08,Portugal,Denmark,1.0,0.0,UEFA Euro qualification,Braga,Portugal,False,1889,1759,41.5510583,-8.4280045
2015-10-08,Qatar,China,1.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,1546,1596,25.2856329,51.5264162
2015-10-08,Saudi Arabia,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,1482,1665,21.5810088,39.1653612
2015-10-08,Scotland,Poland,2.0,2.0,UEFA Euro qualification,Glasgow,Scotland,False,1728,1734,55.8609825,-4.2488787
2015-10-08,Syria,Japan,0.0,3.0,FIFA World Cup qualification,Seeb,Oman,True,1498,1770,48.5762423,8.1711181
2015-10-09,England,Estonia,2.0,0.0,UEFA Euro qualification,London,England,False,1928,1458,51.5073219,-0.1276474
2015-10-09,Spain,Luxembourg,4.0,0.0,UEFA Euro qualification,Logroño,Spain,False,1953,1221,42.4661196,-2.4396676
2015-10-09,Switzerland,San Marino,7.0,0.0,UEFA Euro qualification,St. Gallen,Switzerland,False,1795,886,47.4250593,9.3765878
2015-10-10,Andorra,Belgium,1.0,4.0,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,974,1912,42.46671695,1.4963449774456519
2015-10-10,Bosnia and Herzegovina,Wales,2.0,0.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,1715,1671,44.199828,17.9093012
2015-10-10,Croatia,Bulgaria,3.0,0.0,UEFA Euro qualification,Zagreb,Croatia,False,1836,1615,45.84264135,15.962231476593626
2015-10-10,Kazakhstan,Netherlands,1.0,2.0,UEFA Euro qualification,Astana,Kazakhstan,False,1350,2022,51.1282205,71.4306682
2015-10-11,Germany,Georgia,2.0,1.0,UEFA Euro qualification,Leipzig,Germany,False,2127,1470,51.3406321,12.3747329
2015-10-11,Poland,Ireland,2.0,1.0,UEFA Euro qualification,Warsaw,Poland,False,1734,1726,52.2337172,21.071432235636493
2015-10-11,Serbia,Portugal,1.0,2.0,UEFA Euro qualification,Belgrade,Serbia,False,1719,1889,44.8178131,20.4568974
2015-10-12,Estonia,Switzerland,0.0,1.0,UEFA Euro qualification,Tallinn,Estonia,False,1458,1795,59.4372155,24.7453688
2015-10-12,Lithuania,England,0.0,3.0,UEFA Euro qualification,Vilnius,Lithuania,False,1464,1928,54.6870458,25.2829111
2015-10-12,Ukraine,Spain,0.0,1.0,UEFA Euro qualification,Kyiv,Ukraine,False,1808,1953,50.4500336,30.5241361
2015-10-13,Belgium,Israel,3.0,1.0,UEFA Euro qualification,Brussels,Belgium,False,1912,1623,50.8465573,4.351697
2015-10-13,Brazil,Venezuela,3.0,1.0,FIFA World Cup qualification,Fortaleza,Brazil,False,2065,1687,-3.7304512,-38.5217989
2015-10-13,Ecuador,Bolivia,2.0,0.0,FIFA World Cup qualification,Quito,Ecuador,False,1833,1628,-0.2201641,-78.5123274
2015-10-13,Malta,Croatia,0.0,1.0,UEFA Euro qualification,Attard,Malta,False,1223,1836,35.8909172,14.4430093
2015-10-13,Netherlands,Czech Republic,2.0,3.0,UEFA Euro qualification,Amsterdam,Netherlands,False,2022,1780,52.3727598,4.8936041
2015-10-13,Paraguay,Argentina,0.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,False,1687,2056,-25.2800459,-57.6343814
2015-10-13,Qatar,Maldives,4.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,1546,1057,25.2856329,51.5264162
2015-10-13,Uruguay,Colombia,3.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1912,2023,-34.9058916,-56.1913095
2015-10-13,Wales,Andorra,2.0,0.0,UEFA Euro qualification,Cardiff,Wales,False,1671,974,51.4816546,-3.1791934
2015-10-18,Cameroon,Congo,0.0,0.0,African Nations Championship,Yaoundé,Cameroon,False,1614,1490,3.8689867,11.5213344
2015-10-18,Ghana,Ivory Coast,2.0,1.0,African Nations Championship,Kumasi,Ghana,False,1643,1739,6.6985605,-1.6233086
2015-10-19,Tunisia,Libya,1.0,0.0,African Nations Championship,Radès,Tunisia,False,1569,1482,36.767891,10.2724617
2015-10-22,Libya,Morocco,0.0,4.0,African Nations Championship,Radès,Tunisia,True,1482,1541,36.767891,10.2724617
2015-10-24,Senegal,Guinea,3.0,1.0,African Nations Championship,Dakar,Senegal,False,1660,1557,14.693425,-17.447938
2015-10-25,Tunisia,Morocco,2.0,3.0,African Nations Championship,Radès,Tunisia,False,1569,1541,36.767891,10.2724617
2015-10-30,Ivory Coast,Ghana,1.0,0.0,African Nations Championship,Abidjan,Ivory Coast,False,1739,1643,5.320357,-4.016107
2015-10-31,Congo,Cameroon,0.0,1.0,African Nations Championship,Brazzaville,Congo,False,1490,1614,-4.2694407,15.2712256
2015-11-09,Palestine,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Amman,Jordan,True,1274,1482,31.9515694,35.9239625
2015-11-12,Australia,Kyrgyzstan,3.0,0.0,FIFA World Cup qualification,Canberra,Australia,False,1731,1099,-35.2975906,149.1012676
2015-11-12,Ecuador,Uruguay,2.0,1.0,FIFA World Cup qualification,Quito,Ecuador,False,1833,1912,-0.2201641,-78.5123274
2015-11-12,Iran,Turkmenistan,3.0,1.0,FIFA World Cup qualification,Tehran,Iran,False,1738,1261,35.6892523,51.3896004
2015-11-12,South Korea,Myanmar,4.0,0.0,FIFA World Cup qualification,Suwon,South Korea,False,1734,1058,37.2633325,127.0287472
2015-11-12,Morocco,Equatorial Guinea,2.0,0.0,FIFA World Cup qualification,Agadir,Morocco,False,1541,1392,30.42203615,-9.55950887633639
2015-11-12,Singapore,Japan,0.0,3.0,FIFA World Cup qualification,Kallang,Singapore,False,1166,1770,1.310759,103.866262
2015-11-13,Argentina,Brazil,1.0,1.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2056,2065,-34.6075682,-58.4370894
2015-11-13,Comoros,Ghana,0.0,0.0,FIFA World Cup qualification,Mitsamiouli,Comoros,False,896,1643,-11.3888547,43.2930126
2015-11-13,Costa Rica,Haiti,1.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,1848,1451,9.9325427,-84.0795782
2015-11-13,Madagascar,Senegal,2.0,2.0,FIFA World Cup qualification,Antananarivo,Madagascar,False,1293,1660,-18.9100122,47.5255809
2015-11-13,Mauritania,Tunisia,1.0,2.0,FIFA World Cup qualification,Nouakchott,Mauritania,False,1210,1569,18.061891799999998,-15.931148157832908
2015-11-13,Niger,Cameroon,0.0,3.0,FIFA World Cup qualification,Niamey,Niger,False,1268,1614,13.524834,2.109823
2015-11-14,Sweden,Denmark,2.0,1.0,UEFA Euro qualification,Solna,Sweden,False,1799,1759,59.361367,18.0013693
2015-11-15,Equatorial Guinea,Morocco,1.0,0.0,FIFA World Cup qualification,Bata,Equatorial Guinea,False,1392,1541,51.3813864,-2.3596963
2015-11-17,Bangladesh,Australia,0.0,4.0,FIFA World Cup qualification,Dhaka,Bangladesh,False,945,1731,23.7644025,90.389015
2015-11-17,Bhutan,Qatar,0.0,3.0,FIFA World Cup qualification,Thimphu,Bhutan,False,585,1546,27.4713546,89.6336729
2015-11-17,Brazil,Peru,3.0,0.0,FIFA World Cup qualification,Salvador,Brazil,False,2065,1718,13.8000382,-88.9140683
2015-11-17,Cambodia,Japan,0.0,2.0,FIFA World Cup qualification,Phnom Penh,Cambodia,False,734,1770,11.568271,104.9224426
2015-11-17,Cameroon,Niger,0.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,False,1614,1268,3.8689867,11.5213344
2015-11-17,Colombia,Argentina,0.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,False,2023,2056,10.9810761,-74.7988827
2015-11-17,Denmark,Sweden,2.0,2.0,UEFA Euro qualification,Copenhagen,Denmark,False,1759,1799,55.6867243,12.5700724
2015-11-17,Timor-Leste,Saudi Arabia,0.0,10.0,FIFA World Cup qualification,Dili,East Timor,False,700,1482,28.6517178,77.2219388
2015-11-17,Ghana,Comoros,2.0,0.0,FIFA World Cup qualification,Kumasi,Ghana,False,1643,896,6.6985605,-1.6233086
2015-11-17,Guam,Iran,0.0,6.0,FIFA World Cup qualification,Dededo,Guam,False,813,1738,13.519054,144.83783877764978
2015-11-17,Honduras,Mexico,0.0,2.0,FIFA World Cup qualification,San Pedro Sula,Honduras,False,1523,1893,15.5062156,-88.0248937
2015-11-17,Laos,South Korea,0.0,5.0,FIFA World Cup qualification,Vientiane,Laos,False,827,1734,17.9640988,102.6133707
2015-11-17,Senegal,Madagascar,3.0,0.0,FIFA World Cup qualification,Dakar,Senegal,False,1660,1293,14.693425,-17.447938
2015-11-17,Tunisia,Mauritania,2.0,1.0,FIFA World Cup qualification,Radès,Tunisia,False,1569,1210,36.767891,10.2724617
2015-11-17,Uruguay,Chile,3.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1912,1936,-34.9058916,-56.1913095
2015-11-17,Venezuela,Ecuador,1.0,3.0,FIFA World Cup qualification,Ciudad Guayana,Venezuela,False,1687,1833,8.3223763,-62.6896622
2016-01-16,Gabon,Morocco,0.0,0.0,African Nations Championship,Kigali,Rwanda,True,1451,1583,-1.950851,30.061507
2016-01-17,Angola,Cameroon,0.0,1.0,African Nations Championship,Butare,Rwanda,True,1382,1606,-2.54261195,29.159087046084316
2016-01-18,Tunisia,Guinea,2.0,2.0,African Nations Championship,Kigali,Rwanda,True,1555,1554,-1.950851,30.061507
2016-01-20,Morocco,Ivory Coast,0.0,1.0,African Nations Championship,Kigali,Rwanda,True,1583,1725,-1.950851,30.061507
2016-01-21,Cameroon,Ethiopia,0.0,0.0,African Nations Championship,Butare,Rwanda,True,1606,1281,-2.54261195,29.159087046084316
2016-01-22,Tunisia,Nigeria,1.0,1.0,African Nations Championship,Kigali,Rwanda,True,1555,1628,-1.950851,30.061507
2016-01-24,Rwanda,Morocco,1.0,4.0,African Nations Championship,Kigali,Rwanda,False,1316,1583,-1.950851,30.061507
2016-01-25,Cameroon,Dem. Rep. of Congo,3.0,1.0,African Nations Championship,Butare,Rwanda,True,1606,1552,-2.54261195,29.159087046084316
2016-01-26,Niger,Tunisia,0.0,5.0,African Nations Championship,Kigali,Rwanda,True,1278,1555,-1.950851,30.061507
2016-01-30,Cameroon,Ivory Coast,0.0,3.0,African Nations Championship,Butare,Rwanda,True,1606,1725,-2.54261195,29.159087046084316
2016-01-31,Tunisia,Mali,1.0,2.0,African Nations Championship,Kigali,Rwanda,True,1555,1551,-1.950851,30.061507
2016-03-24,Australia,Tajikistan,7.0,0.0,FIFA World Cup qualification,Adelaide,Australia,False,1716,1199,-34.9281805,138.5999312
2016-03-24,Chile,Argentina,1.0,2.0,FIFA World Cup qualification,Santiago,Chile,False,1938,2050,9.8694792,-83.7980749
2016-03-24,Ecuador,Paraguay,2.0,2.0,FIFA World Cup qualification,Quito,Ecuador,False,1873,1747,-0.2201641,-78.5123274
2016-03-24,Ghana,Mozambique,3.0,1.0,African Cup of Nations qualification,Accra,Ghana,False,1638,1337,5.5571096,-0.2012376
2016-03-24,Iran,India,4.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,1735,1065,35.6892523,51.3896004
2016-03-24,Japan,Afghanistan,5.0,0.0,FIFA World Cup qualification,Saitama,Japan,False,1761,1147,35.9754168,139.4160114
2016-03-24,South Korea,Lebanon,1.0,0.0,FIFA World Cup qualification,Ansan,South Korea,False,1783,1365,43.6908432,0.7735233
2016-03-24,Qatar,Hong Kong,2.0,0.0,FIFA World Cup qualification,Doha,Qatar,False,1537,1215,25.2856329,51.5264162
2016-03-24,Saudi Arabia,Malaysia,2.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,False,1525,1107,21.5810088,39.1653612
2016-03-25,Brazil,Uruguay,2.0,2.0,FIFA World Cup qualification,Recife,Brazil,False,2022,1966,-8.0584933,-34.8848193
2016-03-25,Canada,Mexico,0.0,3.0,FIFA World Cup qualification,Vancouver,Canada,False,1511,1937,49.2608724,-123.113952
2016-03-25,Guatemala,United States,2.0,0.0,FIFA World Cup qualification,Guatemala,Guatemala,False,1490,1752,15.5855545,-90.345759
2016-03-25,Jamaica,Costa Rica,1.0,1.0,FIFA World Cup qualification,Kingston,Jamaica,False,1597,1790,17.9712148,-76.7928128
2016-03-25,Tunisia,Togo,1.0,0.0,African Cup of Nations qualification,Monastir,Tunisia,False,1555,1409,39.38474,9.044841
2016-03-26,Cameroon,South Africa,2.0,2.0,African Cup of Nations qualification,Limbé,Cameroon,False,1606,1585,19.7064096,-72.4029292
2016-03-26,Cape Verde,Morocco,0.0,1.0,African Cup of Nations qualification,Praia,Cape Verde,False,1500,1583,14.9162811,-23.5095095
2016-03-26,Senegal,Niger,2.0,0.0,African Cup of Nations qualification,Dakar,Senegal,False,1663,1278,14.693425,-17.447938
2016-03-27,Mozambique,Ghana,0.0,0.0,African Cup of Nations qualification,Maputo,Mozambique,False,1337,1638,-25.966213,32.56745
2016-03-29,Argentina,Bolivia,2.0,0.0,FIFA World Cup qualification,Córdoba,Argentina,False,2050,1605,37.8845813,-4.7760138
2016-03-29,Australia,Jordan,5.0,1.0,FIFA World Cup qualification,Sydney,Australia,False,1716,1531,-33.8698439,151.2082848
2016-03-29,China,Qatar,2.0,0.0,FIFA World Cup qualification,Xi'an,China PR,False,1572,1537,34.3430507,108.9350839
2016-03-29,Colombia,Ecuador,3.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,False,1981,1873,10.9810761,-74.7988827
2016-03-29,Costa Rica,Jamaica,3.0,0.0,FIFA World Cup qualification,San José,Costa Rica,False,1790,1597,9.9325427,-84.0795782
2016-03-29,Iran,Oman,2.0,0.0,FIFA World Cup qualification,Tehran,Iran,False,1735,1468,35.6892523,51.3896004
2016-03-29,Japan,Syria,5.0,0.0,FIFA World Cup qualification,Saitama,Japan,False,1761,1493,35.9754168,139.4160114
2016-03-29,Mexico,Canada,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,False,1937,1511,19.4326296,-99.1331785
2016-03-29,Morocco,Cape Verde,2.0,0.0,African Cup of Nations qualification,Marrakech,Morocco,False,1583,1500,31.6258257,-7.9891608
2016-03-29,Niger,Senegal,1.0,2.0,African Cup of Nations qualification,Niamey,Niger,False,1278,1663,13.524834,2.109823
2016-03-29,Paraguay,Brazil,2.0,2.0,FIFA World Cup qualification,Asunción,Paraguay,False,1747,2022,-25.2800459,-57.6343814
2016-03-29,South Africa,Cameroon,0.0,0.0,African Cup of Nations qualification,Durban,South Africa,False,1585,1606,-29.861825,31.009909
2016-03-29,Togo,Tunisia,0.0,0.0,African Cup of Nations qualification,Lomé,Togo,False,1409,1555,6.130419,1.215829
2016-03-29,United Arab Emirates,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,False,1629,1525,24.4538352,54.3774014
2016-03-29,Uruguay,Peru,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,False,1966,1777,-34.9058916,-56.1913095
2016-03-29,United States,Guatemala,4.0,0.0,FIFA World Cup qualification,Columbus,United States,False,1752,1490,39.9622601,-83.0007065
2016-06-03,Bosnia and Herzegovina,Denmark,2.0,2.0,Kirin Cup,Toyota,Japan,True,1742,1726,35.15195,137.301478
2016-06-03,Djibouti,Tunisia,0.0,3.0,African Cup of Nations qualification,Djibouti,Djibouti,False,755,1555,11.8145966,42.8453061
2016-06-03,Japan,Bulgaria,7.0,2.0,Kirin Cup,Toyota,Japan,False,1761,1614,35.15195,137.301478
2016-06-03,Libya,Morocco,1.0,1.0,African Cup of Nations qualification,Radès,Tunisia,True,1474,1583,36.767891,10.2724617
2016-06-03,Mauritania,Cameroon,0.0,1.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,1301,1606,18.061891799999998,-15.931148157832908
2016-06-03,United States,Colombia,0.0,2.0,Copa América,Santa Clara,United States,False,1752,1981,37.2333253,-121.6846349
2016-06-04,Brazil,Ecuador,0.0,0.0,Copa América,Pasadena,United States,True,2022,1873,34.1476452,-118.1444779
2016-06-04,Costa Rica,Paraguay,0.0,0.0,Copa América,Orlando,United States,True,1790,1747,28.5421109,-81.3790304
2016-06-05,Mauritius,Ghana,0.0,2.0,African Cup of Nations qualification,Mapou,Mauritius,False,1104,1638,-20.0788701,57.608614
2016-06-05,Mexico,Uruguay,3.0,1.0,Copa América,Glendale,United States,True,1937,1966,34.1469416,-118.2478471
2016-06-06,Argentina,Chile,2.0,1.0,Copa América,Santa Clara,United States,True,2050,1938,37.2333253,-121.6846349
2016-06-07,Bulgaria,Denmark,0.0,4.0,Kirin Cup,Suita,Japan,True,1614,1726,34.764884,135.51735
2016-06-07,Japan,Bosnia and Herzegovina,1.0,2.0,Kirin Cup,Suita,Japan,False,1761,1742,34.764884,135.51735
2016-06-07,United States,Costa Rica,4.0,0.0,Copa América,Chicago,United States,False,1752,1790,41.8755616,-87.6244212
2016-06-08,Brazil,Haiti,7.0,1.0,Copa América,Orlando,United States,True,2022,1499,28.5421109,-81.3790304
2016-06-08,Ecuador,Peru,2.0,2.0,Copa América,Glendale,United States,True,1873,1777,34.1469416,-118.2478471
2016-06-09,Mexico,Jamaica,2.0,0.0,Copa América,Pasadena,United States,True,1937,1597,34.1476452,-118.1444779
2016-06-09,Uruguay,Venezuela,0.0,1.0,Copa América,Philadelphia,United States,True,1966,1609,39.9527237,-75.1635262
2016-06-10,Argentina,Panama,5.0,0.0,Copa América,Chicago,United States,True,2050,1677,41.8755616,-87.6244212
